transaction_id,date,user_id,merchant_id,amount,transaction_type,device_type,lat,lon,fraud_label,card_type
txn_000036,2025-05-27 10:13:36.479673,user_3,merchant_259,505.7464745173577,Online,Mobile,19.023304322117788,72.85446468006357,0,Debit
txn_000037,2025-04-25 10:13:36.479673,user_350,merchant_244,568.9102241503565,POS,Mobile,12.976913499999958,77.60822690562146,0,Credit
txn_000038,2025-05-11 10:13:36.479673,user_364,merchant_188,83.48295776849164,ATM,Mobile,12.93949387298863,77.46361608013241,0,Debit
txn_000039,2025-06-11 10:13:36.479673,user_850,merchant_95,434.8148909189529,Online,Desktop,40.76173021770978,-73.97486672724136,0,Credit
txn_000040,2025-04-12 10:13:36.479673,user_649,merchant_226,350.81971582329845,Online,Desktop,28.64566166570897,77.18926740327085,0,Debit
txn_000041,2025-04-09 10:13:36.479673,user_988,merchant_55,307.72869522557517,Online,Mobile,19.087558100390748,72.77001718701892,0,Debit
txn_000042,2025-06-22 10:13:36.479673,user_820,merchant_93,2533.5569893733527,Transfer,Mobile,12.916481342832121,77.64971287021999,0,Prepaid
txn_000043,2025-04-10 10:13:36.479673,user_299,merchant_182,782.3773564384393,POS,Mobile,19.071545694118747,72.96346406434938,0,Prepaid
txn_000044,2025-06-16 10:13:36.479673,user_561,merchant_195,306.6839213605916,POS,Mobile,28.56126471089036,77.32760735502919,0,Debit
txn_000045,2025-06-13 10:13:36.479673,user_535,merchant_218,98.4835857439856,Transfer,Desktop,19.20476890696307,72.8377539806065,0,Credit
txn_000046,2025-08-18 10:13:36.479673,user_383,merchant_110,579.2893465926301,POS,Mobile,40.68727832603653,-73.93739990435292,0,Debit
txn_000047,2025-05-23 10:13:36.479673,user_719,merchant_264,717.5598418019554,Transfer,Desktop,40.681861140498654,-74.01328036216441,0,Credit
txn_000048,2025-03-28 10:13:36.479673,user_109,merchant_117,261.19518043523675,Online,Desktop,19.03333977777037,72.83468605378118,0,Debit
txn_000049,2025-07-12 10:13:36.479673,user_47,merchant_209,332.1011930648101,Online,Mobile,28.61589830291157,77.18631915189258,0,Debit
txn_000050,2025-08-01 10:13:36.479673,user_919,merchant_58,305.28388387148823,Transfer,Mobile,40.60553517202172,-73.92794557681322,0,Debit
txn_000051,2025-04-17 10:13:36.479673,user_169,merchant_161,396.00399157096683,POS,Desktop,28.689967245637575,77.2256197983537,0,Credit
txn_000052,2025-06-21 10:13:36.479673,user_505,merchant_64,832.0550546569466,Transfer,Mobile,40.716288129061304,-74.04679284840273,0,Credit
txn_000053,2025-04-06 10:13:36.479673,user_144,merchant_239,465.7822482882931,ATM,Desktop,40.68690678909151,-73.94554204276992,0,Debit
txn_000054,2025-08-05 10:13:36.479673,user_842,merchant_57,751.8780637001616,Online,Mobile,19.099895992839688,72.8927640691688,0,Credit
txn_000055,2025-05-31 10:13:36.479673,user_735,merchant_267,209.35051053597414,ATM,Desktop,28.634889060283985,77.25312461522492,0,Credit
txn_000056,2025-08-24 10:13:36.479673,user_761,merchant_70,,POS,Mobile,22.615624546327336,88.39447028354665,0,Credit
txn_000057,2025-08-22 10:13:36.479673,user_739,merchant_254,786.2041447541919,Transfer,Mobile,28.59258759026125,77.28421887260609,0,Prepaid
txn_000058,2025-06-17 10:13:36.479673,user_420,merchant_185,258.31838047212216,POS,Mobile,12.945754065444282,77.5465619521291,0,Debit
txn_000059,2025-08-11 10:13:36.479673,user_110,merchant_148,803.6409382725592,POS,Tablet,19.041810644997252,72.81043895769947,0,Debit
txn_000060,2025-05-05 10:13:36.479673,user_261,merchant_286,311.48477270145855,POS,Tablet,12.999178795774286,77.58932184187,0,Credit
txn_000061,2025-09-13 10:13:36.479673,user_626,merchant_21,403.50124548247413,POS,Mobile,40.76643251144268,-74.12231885399956,0,Credit
txn_000062,2025-04-03 10:13:36.479673,user_201,merchant_43,1001.0487762046776,POS,Mobile,22.580544752826732,88.34715630962049,1,Credit
txn_000063,2025-03-28 10:13:36.479673,user_193,,369.25430685013055,ATM,Mobile,22.55271978366651,88.3079663763565,0,Debit
txn_000064,2025-09-02 10:13:36.479673,user_124,merchant_253,543.6037408251905,Transfer,Mobile,40.71218129691732,-74.0382355617399,0,Debit
txn_000064,2025-05-14 10:13:36.479673,user_953,merchant_60,684.9309267565209,POS,Desktop,19.14598370292109,72.90135329205354,0,Credit
txn_000066,2025-05-30 10:13:36.479673,user_873,merchant_198,567.9525949016033,POS,Mobile,22.61907147765593,88.2729820890459,0,Credit
txn_000067,2025-04-06 10:13:36.479673,user_403,merchant_146,576.516004666873,Transfer,Desktop,13.014281966359913,77.62956913666444,0,Credit
txn_000068,2025-05-15 10:13:36.479673,user_221,merchant_234,483.0380768054797,POS,Desktop,28.589684066328207,77.19067807604071,0,Debit
txn_000069,2025-04-11 10:13:36.479673,user_469,merchant_160,109.32823729510312,POS,Mobile,28.560862423155044,77.18462193367422,0,Debit
txn_000070,2025-06-22 10:13:36.479673,user_845,merchant_228,604.4867990299276,Online,Desktop,22.598231281825395,88.32653291042627,0,Debit
txn_000071,2025-05-27 10:13:36.479673,user_801,merchant_116,280.2594628965037,Online,Mobile,22.571805795188624,88.48728125978896,0,Debit
txn_000072,2025-07-11 10:13:36.479673,user_196,merchant_284,732.7301652209529,POS,Mobile,22.52106010366983,88.37660681678418,0,Credit
txn_000073,2025-08-26 10:13:36.479673,user_734,merchant_209,911.6184271849056,Transfer,Desktop,12.918309260250147,77.51572572988204,0,Debit
txn_000074,2025-06-18 10:13:36.479673,user_347,merchant_149,41.66717842510468,Online,Mobile,28.649964728290097,77.1796563820085,0,Credit
txn_000075,2025-04-27 10:13:36.479673,user_111,merchant_220,912.1423482281314,POS,Mobile,19.14996892650158,72.8983931692372,0,Credit
txn_000076,2025-06-19 10:13:36.479673,user_776,merchant_97,376.68266243988694,ATM,Tablet,12.930709893664323,77.54615215210846,0,Credit
txn_000077,2025-06-15 10:13:36.479673,user_425,merchant_36,460.71523334465815,Online,Desktop,28.646030400507854,77.14735462937655,0,Credit
txn_000078,2025-05-09 10:13:36.479673,user_48,merchant_244,226.28376424628306,POS,Mobile,12.915952211200574,77.50403965860554,0,Credit
txn_000078,2025-09-04 10:13:36.479673,user_949,merchant_189,556.5403187198831,POS,Desktop,28.641169435738778,77.15951884411874,0,Debit
txn_000080,2025-05-24 10:13:36.479673,user_649,merchant_92,520.0444649532217,POS,Mobile,19.087985811480632,72.80488773522022,0,Credit
txn_000081,2025-09-12 10:13:36.479673,user_858,merchant_7,823.0768475878551,Online,Tablet,28.52808359445449,77.23598850864084,0,Debit
txn_000082,2025-09-07 10:13:36.479673,user_689,merchant_252,277.58201701092287,POS,Mobile,12.962074349776504,77.55608985909582,0,Debit
txn_000083,2025-08-29 10:13:36.479673,user_603,merchant_54,998.2407205813727,Online,Desktop,19.04567729351111,72.84585553274594,0,Credit
txn_000083,2025-04-04 10:13:36.479673,user_127,merchant_203,699.4142258926669,POS,Desktop,40.81171342855672,-73.98672841719501,0,Credit
txn_000085,2025-08-19 10:13:36.479673,user_791,merchant_225,527.2906930326227,Online,Mobile,12.976949625342698,77.552325668795,0,Debit
txn_000086,2025-08-26 10:13:36.479673,user_914,merchant_268,445.7646908313527,Transfer,Desktop,13.009340574948734,77.53238496836588,0,Debit
txn_000087,2025-04-29 10:13:36.479673,user_462,merchant_44,408.0291658598449,Online,Tablet,22.59593424476497,88.38620474301929,0,Credit
txn_000088,2025-07-31 10:13:36.479673,user_469,merchant_62,427.59686767804857,Online,Desktop,40.760876936562084,-74.09842556146644,0,Debit
txn_000089,2025-05-18 10:13:36.479673,user_675,merchant_74,550.520587080642,ATM,Mobile,28.66636221712462,77.21769043942193,0,Debit
txn_000090,2025-04-27 10:13:36.479673,user_604,merchant_203,437.3000117918803,Online,Mobile,12.932284176693658,77.4820395313305,0,Prepaid
txn_000091,2025-07-13 10:13:36.479673,user_980,merchant_206,307.8411630477538,POS,Tablet,28.58968792759145,77.20934143972461,0,Debit
txn_000092,2025-06-22 10:13:36.479673,user_517,merchant_53,552.3377884510107,Online,Mobile,22.493992513862775,88.31744991959464,0,Credit
txn_000093,2025-05-25 10:13:36.479673,user_138,merchant_87,249.11356438238377,Transfer,Desktop,28.54682698719629,77.1782618211749,0,Credit
txn_000094,2025-08-27 10:13:36.479673,user_987,merchant_34,596.7400703005242,POS,Mobile,40.655586497026334,-73.89148716414732,0,Credit
txn_000095,2025-09-09 10:13:36.479673,user_511,merchant_187,433.07988935577754,POS,Mobile,13.01318430347085,77.53472159002412,0,Credit
txn_000096,2025-08-06 10:13:36.479673,user_5,merchant_102,709.0192727695531,Online,Mobile,19.02200306927259,72.79595500184337,0,Debit
txn_000097,2025-05-12 10:13:36.479673,user_544,merchant_174,796.722263208643,Online,Tablet,40.702483542426684,-73.91124178949217,0,Prepaid
txn_000098,2025-09-08 10:13:36.479673,user_754,merchant_103,796.6041681034217,Transfer,Desktop,28.669867613396992,77.20990133864277,0,Prepaid
txn_000099,2025-06-08 10:13:36.479673,user_50,merchant_207,595.4315168157877,POS,Mobile,28.595290905406873,77.22757208542284,0,Credit
txn_000100,2025-03-31 10:13:36.479673,user_567,merchant_63,630.4493662300536,POS,Desktop,19.083990812189704,72.89164754593833,0,Credit
txn_000101,2025-05-14 10:13:36.479673,user_958,merchant_120,403.1746921644694,ATM,Mobile,19.079868572122052,72.89224054791943,0,Debit
txn_000102,2025-03-25 10:13:36.479673,user_444,merchant_218,703.2919065450043,POS,Desktop,40.63896994112409,-74.00601653563875,0,Credit
txn_000103,2025-06-05 10:13:36.479673,user_859,merchant_256,737.150408198517,POS,Mobile,22.581675997833916,88.33824731439753,0,Credit
txn_000104,2025-06-27 10:13:36.479673,user_600,merchant_143,29.80125394264161,Online,Tablet,19.007611884251403,72.87026125905773,0,Debit
txn_000105,2025-05-24 10:13:36.479673,user_495,,613.5041586821791,Transfer,Mobile,19.27739475251669,72.8288449995276,0,Debit
txn_000105,2025-04-02 10:13:36.479673,user_947,merchant_140,910.4389423126602,Transfer,Desktop,12.962886998466683,77.65306927290415,0,Debit
txn_000107,2025-05-10 10:13:36.479673,user_521,merchant_205,393.1129116185647,ATM,Mobile,22.658656216828497,88.33083551987029,0,Credit
txn_000108,2025-08-09 10:13:36.479673,user_800,merchant_183,327.63590715983617,POS,Mobile,19.118230765697636,72.90956259648364,0,Debit
txn_000109,2025-06-05 10:13:36.479673,user_944,merchant_244,374.0409616741042,POS,Mobile,22.544683614228102,88.39124794857675,0,Debit
txn_000110,2025-05-10 10:13:36.479673,user_933,merchant_208,48.53720215126202,POS,,19.061346422506123,72.83866116662932,0,Credit
txn_000111,2025-08-31 10:13:36.479673,user_182,merchant_249,537.7951863346732,Transfer,Mobile,22.655953275145517,88.39246659050274,0,Debit
txn_000112,2025-07-22 10:13:36.479673,user_709,merchant_262,508.9896320291754,Online,Desktop,12.885910010107942,77.58361392798913,0,Credit
txn_000113,2025-06-26 10:13:36.479673,user_593,merchant_143,559.1080498631902,POS,Mobile,19.044025574252196,72.85946764663434,0,Debit
txn_000114,2025-08-28 10:13:36.479673,user_178,merchant_76,624.7929863653405,Transfer,Mobile,19.095797841437044,72.88467026552911,0,Debit
txn_000115,2025-07-12 10:13:36.479673,user_749,merchant_233,260.6019793455571,POS,Mobile,28.681703769893524,77.26109251910206,0,Credit
txn_000116,2025-04-22 10:13:36.479673,user_835,merchant_56,581.9597597066131,Online,Desktop,40.649305106443734,-74.00491568911323,0,Debit
txn_000117,2025-05-23 10:13:36.479673,user_132,merchant_63,632.9595979747189,Transfer,Desktop,18.972660597568787,72.82016564448574,1,Credit
txn_000118,2025-04-21 10:13:36.479673,user_107,merchant_129,353.4824807548904,POS,Tablet,28.50522068073681,77.12160023884199,0,Debit
txn_000119,2025-05-19 10:13:36.479673,user_397,merchant_251,626.0353994755918,POS,Tablet,22.64000515318579,88.39763542580992,0,Debit
txn_000120,2025-08-07 10:13:36.479673,user_674,merchant_255,524.2119879160224,POS,Mobile,28.640852995918554,77.25876688564793,0,Debit
txn_000121,2025-08-01 10:13:36.479673,user_615,merchant_119,310.6430691669859,POS,Desktop,22.60063529833699,88.3557613215214,0,Prepaid
txn_000122,2025-05-23 10:13:36.479673,user_621,merchant_69,584.836608945103,POS,Mobile,40.680533037095586,-73.91521756935846,0,Credit
txn_000123,2025-08-13 10:13:36.479673,user_904,merchant_16,412.7867769940342,Online,Desktop,40.775319278271,-74.01097311290104,0,Credit
txn_000124,2025-07-04 10:13:36.479673,user_330,merchant_51,709.1195822043161,POS,Mobile,19.108193157532376,72.73045324555083,0,Debit
txn_000125,2025-08-13 10:13:36.479673,user_517,merchant_28,428.25008597928866,ATM,Desktop,19.11071163072869,72.84496053501016,0,Debit
txn_000126,2025-06-27 10:13:36.479673,user_903,merchant_35,1469.9142311162664,POS,Mobile,28.745624297334764,77.2575311434337,0,Debit
txn_000127,2025-06-17 10:13:36.479673,user_394,merchant_256,580.0960956582953,POS,Mobile,22.471365803797585,88.32443500517252,0,Credit
txn_000128,2025-05-12 10:13:36.479673,user_429,merchant_14,568.8209743494303,POS,Mobile,12.973029031191956,77.58787806714977,0,Debit
txn_000129,2025-04-21 10:13:36.479673,user_624,merchant_92,175.65886616070156,Transfer,Mobile,40.705619713559976,-73.95076341357719,0,Debit
txn_000130,2025-07-25 10:13:36.479673,user_938,merchant_196,725.1608346305917,Online,Mobile,22.54296111311785,88.35638343599982,0,Debit
txn_000131,2025-07-21 10:13:36.479673,user_710,merchant_168,709.4662508406436,Transfer,Desktop,40.78630360498158,-73.92288902884268,0,Debit
txn_000132,2025-04-09 10:13:36.479673,user_781,merchant_79,239.00594225752747,Transfer,Desktop,19.118886911778407,72.85251364494874,0,Credit
txn_000133,2025-03-29 10:13:36.479673,user_255,merchant_156,302.1121096820266,ATM,Mobile,12.934633751819591,77.58793530693478,0,Credit
txn_000134,2025-04-14 10:13:36.479673,user_281,merchant_50,457.39771609114194,Transfer,Mobile,22.57142258679876,88.35823357602844,0,Credit
txn_000135,2025-04-25 10:13:36.479673,user_408,merchant_40,272.34436068870866,POS,Mobile,40.737814778684985,-73.9819666842535,0,Credit
txn_000136,2025-08-24 10:13:36.479673,user_987,merchant_267,692.1191554735033,Transfer,Desktop,19.08594536458936,72.84666279986402,0,Credit
txn_000137,2025-04-26 10:13:36.479673,user_352,merchant_253,544.6915847981629,ATM,Mobile,12.910053140971685,77.62473210590744,0,Prepaid
txn_000138,2025-09-07 10:13:36.479673,user_994,merchant_239,171.93285623352926,ATM,Mobile,19.07303455515666,72.89044051870648,0,Debit
txn_000139,2025-07-03 10:13:36.479673,user_302,merchant_104,253.258726145213,POS,Mobile,12.991836116744235,77.48865934555121,0,Debit
txn_000140,2025-08-16 10:13:36.479673,user_464,merchant_151,856.3157531499204,Online,Mobile,22.65607555828312,88.33174487948509,0,Prepaid
txn_000141,2025-04-02 10:13:36.479673,user_825,merchant_255,960.6687133746245,POS,Mobile,22.63869722851106,88.38123281266763,0,Credit
txn_000142,2025-06-23 10:13:36.479673,user_137,merchant_252,661.6186928157526,POS,Mobile,22.516071457098406,88.32461807146079,0,Credit
txn_000143,2025-06-22 10:13:36.479673,user_142,merchant_259,436.61742345490586,Transfer,Mobile,40.67554386422687,-74.03158049970632,0,Credit
txn_000144,2025-08-16 10:13:36.479673,user_423,merchant_134,,ATM,Mobile,12.881532211459836,77.55007690418591,0,Debit
txn_000145,2025-07-14 10:13:36.479673,user_617,merchant_278,664.9098254933015,Online,Mobile,40.758369092049875,-73.94651221993921,0,Credit
txn_000146,2025-07-30 10:13:36.479673,user_717,merchant_176,522.776160277846,Transfer,Desktop,22.53618710716457,88.2663566052583,0,Debit
txn_000147,2025-05-20 10:13:36.479673,user_908,merchant_277,16.978565775687002,POS,Mobile,13.001545921740487,77.53606309638057,0,Credit
txn_000148,2025-08-05 10:13:36.479673,user_767,merchant_280,809.5603947604491,POS,Mobile,28.559965324284214,77.18585830417969,0,Credit
txn_000149,2025-03-19 10:13:36.479673,user_525,merchant_10,903.7409802088607,Online,Mobile,19.05117655659456,72.83051230466262,0,Credit
txn_000150,2025-09-07 10:13:36.479673,user_307,merchant_17,721.1757598829594,POS,Desktop,28.575030161400896,77.17490301477379,0,Debit
txn_000151,2025-04-15 10:13:36.479673,user_864,merchant_221,172.51664161153758,Transfer,Desktop,12.93430061431013,77.55744565407267,0,Debit
txn_000152,2025-09-07 10:13:36.479673,user_719,merchant_61,308.9520650829981,POS,Desktop,22.554713502233987,88.37766786572281,0,Prepaid
txn_000153,2025-08-01 10:13:36.479673,user_561,merchant_197,57.31595840731336,Online,Mobile,22.582452636517036,88.33289147234868,0,Debit
txn_000154,2025-05-24 10:13:36.479673,user_882,merchant_231,978.8145474186667,Online,Mobile,12.954165333313787,77.6572174541713,0,Credit
txn_000155,2025-08-28 10:13:36.479673,user_322,merchant_162,,POS,Mobile,19.119331688503813,72.89741090427628,0,Debit
txn_000156,2025-06-12 10:13:36.479673,user_729,merchant_193,1199.9867964949349,ATM,Mobile,22.481433408097132,88.36535252649267,0,Credit
txn_000156,2025-04-14 10:13:36.479673,user_755,merchant_227,1086.5690092723335,Online,Mobile,28.57622638273755,77.15217443439418,0,Credit
txn_000158,2025-05-31 10:13:36.479673,user_958,merchant_236,,Online,Desktop,19.052015583190006,72.92235375308846,0,Debit
txn_000159,2025-07-06 10:13:36.479673,user_567,merchant_19,287.519678179096,Transfer,Desktop,22.614413884582767,88.3290242920337,0,Credit
txn_000160,2025-04-26 10:13:36.479673,user_648,merchant_17,639.857102704136,POS,Mobile,12.974231016145584,77.56892199833223,0,Credit
txn_000161,2025-07-11 10:13:36.479673,user_223,merchant_91,26.36263115988106,Transfer,Mobile,28.597996674113272,77.24987779459427,0,Credit
txn_000162,2025-03-17 10:13:36.479673,user_206,merchant_286,368.5222647864315,POS,Mobile,12.966842250134617,77.50214067717884,0,Prepaid
txn_000163,2025-05-23 10:13:36.479673,user_215,merchant_156,338.55229963798143,POS,Mobile,22.576934481243104,88.45081844060131,0,Debit
txn_000164,2025-07-23 10:13:36.479673,user_640,merchant_85,1055.3497825840125,ATM,Tablet,19.03500006301231,72.94742712860872,0,Credit
txn_000165,2025-05-01 10:13:36.479673,user_732,merchant_252,548.3053656513367,Transfer,Mobile,22.600873241025358,88.41881301711615,0,Prepaid
txn_000166,2025-07-24 10:13:36.479673,user_298,merchant_221,414.56990673884115,POS,Tablet,22.613772102718467,88.36888973647157,0,Prepaid
txn_000167,2025-04-13 10:13:36.479673,user_704,merchant_69,310.55458019440965,Online,Mobile,40.67933777609554,-73.99121628339803,0,Debit
txn_000167,2025-08-24 10:13:36.479673,user_354,merchant_160,768.2148791974382,ATM,Mobile,22.58165909754905,88.4085779806773,1,Debit
txn_000169,2025-06-01 10:13:36.479673,user_944,merchant_200,350.98675282087754,POS,Mobile,18.957449487207263,72.79850648799923,0,Credit
txn_000170,2025-08-27 10:13:36.479673,user_689,merchant_250,484.91510769125,POS,Desktop,28.62181516618682,77.21663652455453,0,Credit
txn_000171,2025-07-24 10:13:36.479673,user_136,merchant_57,308.2629432584107,Online,Mobile,12.926638719579607,77.60786389568817,0,Credit
txn_000172,2025-08-19 10:13:36.479673,user_728,merchant_292,44.73886039538172,POS,Mobile,13.003917785495283,77.58026455498825,0,Prepaid
txn_000173,2025-05-06 10:13:36.479673,user_666,merchant_252,201.18946168920087,POS,Mobile,40.781477785650324,-73.91917777889843,0,Debit
txn_000174,2025-04-25 10:13:36.479673,user_999,merchant_284,349.40848779059195,Transfer,Mobile,19.076089238929647,72.91204362048498,0,Credit
txn_000175,2025-06-20 10:13:36.479673,user_982,merchant_277,421.02355092091125,POS,Mobile,22.485181910573974,88.41366856595073,0,Debit
txn_000176,2025-04-27 10:13:36.479673,user_183,merchant_293,434.17282222294784,Transfer,Mobile,28.683299308631828,77.14922983513082,0,Debit
txn_000177,2025-08-02 10:13:36.479673,user_516,merchant_241,473.3240898443714,Online,Desktop,40.74083611784565,-74.09367747614561,0,Debit
txn_000178,2025-07-30 10:13:36.479673,user_556,merchant_244,353.39371095469727,Online,Desktop,12.93066135691229,77.56398394983209,0,Credit
txn_000179,2025-03-17 10:13:36.479673,user_711,merchant_288,904.7379044505219,Online,Mobile,12.89626234967745,77.57810048455846,0,Debit
txn_000180,2025-08-17 10:13:36.479673,user_653,merchant_81,784.3952359570947,Online,Desktop,12.954801918610563,77.62083884283584,0,Credit
txn_000181,2025-06-07 10:13:36.479673,user_331,merchant_260,459.46721984274853,POS,Mobile,22.494305111728874,88.39116713773988,0,Credit
txn_000182,2025-07-20 10:13:36.479673,user_728,merchant_29,576.2774839222989,POS,Desktop,22.530541593133563,88.29607442493639,1,Debit
txn_000183,2025-03-21 10:13:36.479673,user_119,merchant_201,388.3735275641135,Transfer,Mobile,22.56018041300683,88.39763715546125,1,Credit
txn_000184,2025-04-14 10:13:36.479673,user_780,merchant_135,353.04558761553267,POS,Mobile,22.54578951910919,88.38569529647687,0,Debit
txn_000185,2025-06-17 10:13:36.479673,user_361,merchant_254,506.14790387780744,POS,Mobile,22.58394532003192,88.51673326657124,0,Credit
txn_000186,2025-06-03 10:13:36.479673,user_576,merchant_194,7691.896008879741,ATM,Desktop,12.954370719504997,77.58167547271952,0,Prepaid
txn_000187,2025-05-17 10:13:36.479673,user_492,merchant_181,16.20147258793179,ATM,Mobile,28.665396127375846,77.19741443502687,0,Debit
txn_000188,2025-03-31 10:13:36.479673,user_597,merchant_146,649.8233207583808,POS,Mobile,12.982549318429038,77.50216768827964,0,Credit
txn_000189,2025-05-17 10:13:36.479673,user_585,merchant_165,415.82699661655727,POS,Mobile,22.563904212018887,88.32474512571356,0,Debit
txn_000190,2025-08-09 10:13:36.479673,user_966,merchant_32,601.3801161903987,Transfer,Mobile,19.046024617270998,72.8828269354453,0,Credit
txn_000191,2025-04-06 10:13:36.479673,user_684,merchant_15,424.88040578897426,Transfer,Desktop,12.967254543502188,77.62860811839569,0,Debit
txn_000192,2025-04-07 10:13:36.479673,user_728,merchant_24,875.2863422680547,POS,Mobile,28.657699190490312,77.19113996346583,0,Credit
txn_000193,2025-07-19 10:13:36.479673,user_428,merchant_66,567.8686461752261,POS,Tablet,12.984974022746247,77.4883164280319,0,Credit
txn_000194,2025-04-03 10:13:36.479673,user_691,merchant_188,800.7249376016022,Transfer,Mobile,22.585729018207704,88.41265062032112,0,Prepaid
txn_000195,2025-07-31 10:13:36.479673,user_766,merchant_179,825.4178426524835,ATM,Mobile,22.524512416314295,88.39777547874897,0,Credit
